ESTUD_NUM_UNICO_INST;CODIGO;SIGLA
202007163;L.EIC013;2LEIC15
202007163;L.EIC014;2LEIC15
202007191;L.EIC010;2LEIC12
202007191;L.EIC011;2LEIC09
202007191;L.EIC012;2LEIC11
202007191;L.EIC013;2LEIC12
202007191;L.EIC014;2LEIC12
202007210;L.EIC010;2LEIC11
202007210;L.EIC011;2LEIC11
202007210;L.EIC012;2LEIC11
202007210;L.EIC013;2LEIC11
202007210;L.EIC014;2LEIC11
202007227;L.EIC010;2LEIC13
202007227;L.EIC011;2LEIC13
202007227;L.EIC012;2LEIC13
202007227;L.EIC013;2LEIC13
202007227;L.EIC014;2LEIC13
202007231;L.EIC010;2LEIC11
202007231;L.EIC011;2LEIC11
202007231;L.EIC012;2LEIC11
202007231;L.EIC013;2LEIC11
202007231;L.EIC014;2LEIC11
202007242;L.EIC010;2LEIC10
202007242;L.EIC011;2LEIC10
202007242;L.EIC012;2LEIC10
202007242;L.EIC013;2LEIC10
202007242;L.EIC014;2LEIC10
202007248;L.EIC001;1LEIC05
202007248;L.EIC002;1LEIC05
202007248;L.EIC003;1LEIC05
202007248;L.EIC004;1LEIC05
202007248;L.EIC005;1LEIC05
202007253;L.EIC004;1LEIC09
202007253;L.EIC011;2LEIC16
202007253;L.EIC012;2LEIC01
202007253;L.EIC013;2LEIC14
202007253;L.EIC014;2LEIC05
202007375;L.EIC010;2LEIC07
202007375;L.EIC011;2LEIC07
202007375;L.EIC012;2LEIC07
202007375;L.EIC013;2LEIC07
202007375;L.EIC014;2LEIC07
202007398;L.EIC010;2LEIC09
202007398;L.EIC011;2LEIC09
202007398;L.EIC012;2LEIC09
202007398;L.EIC013;2LEIC09
202007398;L.EIC014;2LEIC09
202007459;L.EIC010;2LEIC12
202007459;L.EIC011;2LEIC12
202007459;L.EIC012;2LEIC15
202007459;L.EIC013;2LEIC15
202007459;L.EIC014;2LEIC15
202007485;L.EIC010;2LEIC13
202007485;L.EIC011;2LEIC13
202007485;L.EIC012;2LEIC13
202007485;L.EIC013;2LEIC13
202007485;L.EIC014;2LEIC13
202007516;L.EIC010;2LEIC09
202007516;L.EIC011;2LEIC09
202007516;L.EIC012;2LEIC09
202007516;L.EIC013;2LEIC12
202007516;L.EIC014;2LEIC09
202007519;L.EIC010;2LEIC10
202007519;L.EIC011;2LEIC10
202007519;L.EIC012;2LEIC10
202007519;L.EIC013;2LEIC10
202007519;L.EIC014;2LEIC10
202007525;L.EIC010;2LEIC06
202007525;L.EIC011;2LEIC07
202007525;L.EIC012;2LEIC02
202007525;L.EIC013;2LEIC08
202007525;L.EIC014;2LEIC05
202007531;L.EIC010;2LEIC11
202007531;L.EIC011;2LEIC11
202007531;L.EIC012;2LEIC11
202007531;L.EIC013;2LEIC11
202007531;L.EIC014;2LEIC11
202007539;L.EIC010;2LEIC08
202007539;L.EIC011;2LEIC15
202007539;L.EIC012;2LEIC08
202007539;L.EIC013;2LEIC15
202007539;L.EIC014;2LEIC05
202007544;L.EIC010;2LEIC10
202007544;L.EIC011;2LEIC10
202007544;L.EIC012;2LEIC10
202007544;L.EIC013;2LEIC10
202007544;L.EIC014;2LEIC10
202007554;L.EIC010;2LEIC12
202007554;L.EIC011;2LEIC12
202007554;L.EIC012;2LEIC13
202007554;L.EIC013;2LEIC12
202007554;L.EIC014;2LEIC12
202007585;L.EIC006;2LEIC03
202007585;L.EIC009;2LEIC03
202007585;L.EIC011;2LEIC05
202007585;L.EIC012;2LEIC03
202007585;L.EIC013;2LEIC04
202007585;L.EIC014;2LEIC02
202007589;L.EIC010;2LEIC07
202007589;L.EIC011;2LEIC07
202007589;L.EIC012;2LEIC07
202007589;L.EIC013;2LEIC07
202007589;L.EIC014;2LEIC07
202007590;L.EIC006;2LEIC02
202007590;L.EIC009;2LEIC02
202007590;L.EIC012;2LEIC11
202007590;L.EIC013;2LEIC13
202007590;L.EIC014;2LEIC13
202007602;L.EIC010;2LEIC10
202007602;L.EIC011;2LEIC10
202007602;L.EIC012;2LEIC10
202007602;L.EIC013;2LEIC10
202007602;L.EIC014;2LEIC10
202007614;L.EIC010;2LEIC09
202007614;L.EIC011;2LEIC16
202007614;L.EIC012;2LEIC09
202007614;L.EIC013;2LEIC11
202007614;L.EIC014;2LEIC09
202007620;L.EIC010;2LEIC09
202007620;L.EIC011;2LEIC09
202007620;L.EIC012;2LEIC09
202007620;L.EIC013;2LEIC09
202007620;L.EIC014;2LEIC09
202007623;L.EIC010;2LEIC13
202007623;L.EIC011;2LEIC14
202007623;L.EIC012;2LEIC13
202007623;L.EIC013;2LEIC14
202007623;L.EIC014;2LEIC13
202007640;L.EIC001;1LEIC04
202007640;L.EIC003;1LEIC07
202007640;L.EIC004;1LEIC07
202007640;L.EIC011;2LEIC06
202007640;L.EIC012;2LEIC06
202007640;L.EIC014;2LEIC06
202007651;L.EIC010;2LEIC07
202007651;L.EIC011;2LEIC13
202007651;L.EIC012;2LEIC02
202007651;L.EIC013;2LEIC13
202007651;L.EIC014;2LEIC01
202007658;L.EIC010;2LEIC08
202007658;L.EIC011;2LEIC08
202007658;L.EIC012;2LEIC08
202007658;L.EIC013;2LEIC08
202007658;L.EIC014;2LEIC08
202007675;L.EIC006;2LEIC02
202007675;L.EIC009;2LEIC02
202007675;L.EIC012;2LEIC02
202007675;L.EIC013;2LEIC02
202007675;L.EIC014;2LEIC02
202007723;L.EIC005;1LEIC12
202007723;L.EIC012;2LEIC04
202007723;L.EIC014;2LEIC04
202007770;L.EIC010;2LEIC13
202007770;L.EIC011;2LEIC13
202007770;L.EIC012;2LEIC13
202007770;L.EIC013;2LEIC13
202007770;L.EIC014;2LEIC13
202007855;L.EIC010;2LEIC07
202007855;L.EIC011;2LEIC07
202007855;L.EIC012;2LEIC07
202007855;L.EIC013;2LEIC07
202007855;L.EIC014;2LEIC07
202007865;L.EIC010;2LEIC13
202007865;L.EIC011;2LEIC13
202007865;L.EIC012;2LEIC13
202007865;L.EIC013;2LEIC12
202007865;L.EIC014;2LEIC13
202007888;L.EIC006;2LEIC02
202007888;L.EIC009;2LEIC02
202007888;L.EIC012;2LEIC05
202007888;L.EIC013;2LEIC07
202007888;L.EIC014;2LEIC05
202007895;L.EIC006;2LEIC01
202007895;L.EIC009;2LEIC01
202007895;L.EIC012;2LEIC01
202007895;L.EIC013;2LEIC01
202007895;L.EIC014;2LEIC01
202007914;L.EIC010;2LEIC07
202007914;L.EIC011;2LEIC07
202007914;L.EIC012;2LEIC07
202007914;L.EIC013;2LEIC07
202007914;L.EIC014;2LEIC07
202007921;L.EIC010;2LEIC11
202007921;L.EIC011;2LEIC11
202007921;L.EIC012;2LEIC11
202007921;L.EIC013;2LEIC11
202007921;L.EIC014;2LEIC11
202007928;L.EIC010;2LEIC15
202007928;L.EIC011;2LEIC15
202007928;L.EIC012;2LEIC15
202007928;L.EIC013;2LEIC15
202007928;L.EIC014;2LEIC15
202007962;L.EIC010;2LEIC09
202007962;L.EIC011;2LEIC09
202007962;L.EIC012;2LEIC09
202007962;L.EIC013;2LEIC12
202007962;L.EIC014;2LEIC13
202007972;L.EIC010;2LEIC09
202007972;L.EIC011;2LEIC16
202007972;L.EIC012;2LEIC15
202007972;L.EIC013;2LEIC16
202007972;L.EIC014;2LEIC10
202008004;L.EIC010;2LEIC06
202008004;L.EIC011;2LEIC06
202008004;L.EIC012;2LEIC01
202008004;L.EIC013;2LEIC08
202008004;L.EIC014;2LEIC08
202008014;L.EIC010;2LEIC08
202008014;L.EIC011;2LEIC05
202008014;L.EIC012;2LEIC03
202008014;L.EIC013;2LEIC02
202008014;L.EIC014;2LEIC02
202008047;L.EIC006;2LEIC04
202008047;L.EIC009;2LEIC04
202008047;L.EIC011;2LEIC12
202008047;L.EIC012;2LEIC15
202008047;L.EIC013;2LEIC10
202008047;L.EIC014;2LEIC15
202008052;L.EIC010;2LEIC10
202008052;L.EIC011;2LEIC14
202008052;L.EIC012;2LEIC07
202008052;L.EIC013;2LEIC12
202008052;L.EIC014;2LEIC03
202008061;L.EIC010;2LEIC05
202008061;L.EIC011;2LEIC05
202008061;L.EIC012;2LEIC05
202008061;L.EIC013;2LEIC05
202008061;L.EIC014;2LEIC05
202008076;L.EIC006;2LEIC03
202008076;L.EIC009;2LEIC02
202008076;L.EIC012;2LEIC06
202008076;L.EIC013;2LEIC01
202008076;L.EIC014;2LEIC02
202008133;L.EIC010;2LEIC13
202008133;L.EIC011;2LEIC11
202008133;L.EIC012;2LEIC11
202008133;L.EIC013;2LEIC09
202008133;L.EIC014;2LEIC12
202008169;L.EIC010;2LEIC06
202008169;L.EIC011;2LEIC06
202008169;L.EIC012;2LEIC07
202008169;L.EIC013;2LEIC08
202008169;L.EIC014;2LEIC08
202008227;L.EIC002;1LEIC13
202008227;L.EIC003;1LEIC03
202008227;L.EIC010;2LEIC10
202008227;L.EIC011;2LEIC12
202008227;L.EIC013;2LEIC16
202008227;L.EIC014;2LEIC11
202008252;L.EIC010;2LEIC13
202008252;L.EIC011;2LEIC13
202008252;L.EIC012;2LEIC13
202008252;L.EIC013;2LEIC13
202008252;L.EIC014;2LEIC13
202008307;L.EIC010;2LEIC06
202008307;L.EIC011;2LEIC06
202008307;L.EIC012;2LEIC07
202008307;L.EIC013;2LEIC08
202008307;L.EIC014;2LEIC08
202008319;L.EIC010;2LEIC06
202008319;L.EIC011;2LEIC06
202008319;L.EIC012;2LEIC06
202008319;L.EIC013;2LEIC08
202008319;L.EIC014;2LEIC06
202008323;L.EIC010;2LEIC10
202008323;L.EIC011;2LEIC14
202008323;L.EIC012;2LEIC01
202008323;L.EIC013;2LEIC09
202008323;L.EIC014;2LEIC01
202008405;L.EIC006;2LEIC02
202008405;L.EIC009;2LEIC02
202008405;L.EIC012;2LEIC02
202008405;L.EIC013;2LEIC02
202008405;L.EIC014;2LEIC02
202008423;L.EIC001;1LEIC12
202008423;L.EIC003;1LEIC08
202008423;L.EIC004;1LEIC12
202008423;L.EIC012;2LEIC15
202008444;L.EIC001;1LEIC06
202008444;L.EIC003;1LEIC06
202008444;L.EIC004;1LEIC06
202008444;L.EIC005;1LEIC06
202008444;L.EIC012;2LEIC04
202008450;L.EIC001;1LEIC08
202008450;L.EIC003;1LEIC08
202008450;L.EIC004;1LEIC08
202008462;L.EIC010;2LEIC09
202008462;L.EIC011;2LEIC09
202008462;L.EIC012;2LEIC09
202008462;L.EIC013;2LEIC09
202008462;L.EIC014;2LEIC09
202008467;L.EIC003;1LEIC11
202008467;L.EIC004;1LEIC11
202008467;L.EIC005;1LEIC11
202008467;L.EIC010;2LEIC15
202008467;L.EIC011;2LEIC16
202008467;L.EIC012;2LEIC05
202008551;L.EIC005;1LEIC02
202008551;L.EIC012;2LEIC02
202008551;L.EIC014;2LEIC02
202008552;L.EIC010;2LEIC13
202008552;L.EIC011;2LEIC16
202008552;L.EIC012;2LEIC09
202008552;L.EIC013;2LEIC13
202008552;L.EIC014;2LEIC09
202008561;L.EIC010;2LEIC13
202008561;L.EIC011;2LEIC13
202008561;L.EIC012;2LEIC13
202008561;L.EIC013;2LEIC13
202008561;L.EIC014;2LEIC13
202008569;L.EIC010;2LEIC07
202008569;L.EIC011;2LEIC07
202008569;L.EIC012;2LEIC07
202008569;L.EIC013;2LEIC07
202008569;L.EIC014;2LEIC07
202008789;L.EIC006;2LEIC03
202008789;L.EIC009;2LEIC02
202008789;L.EIC012;2LEIC05
202008789;L.EIC013;2LEIC04
202008789;L.EIC014;2LEIC06
202008790;L.EIC006;2LEIC03
202008790;L.EIC009;2LEIC02
202008790;L.EIC012;2LEIC05
202008790;L.EIC013;2LEIC01
202008790;L.EIC014;2LEIC01
202008856;L.EIC003;1LEIC06
202008856;L.EIC005;1LEIC06
202008856;L.EIC010;2LEIC06
202008856;L.EIC012;2LEIC06
202008856;L.EIC013;2LEIC06
202008856;L.EIC014;2LEIC06
202008859;L.EIC001;1LEIC10
202008859;L.EIC002;1LEIC10
202008859;L.EIC003;1LEIC10
202008859;L.EIC004;1LEIC10
202008859;L.EIC005;1LEIC10
202008860;L.EIC010;2LEIC08
202008860;L.EIC011;2LEIC08
202008860;L.EIC012;2LEIC08
202008860;L.EIC013;2LEIC09
202008860;L.EIC014;2LEIC08
202008861;L.EIC001;1LEIC07
202008861;L.EIC002;1LEIC07
202008861;L.EIC003;1LEIC07
202008861;L.EIC004;1LEIC07
202008861;L.EIC005;1LEIC07
202008862;L.EIC010;2LEIC05
202008862;L.EIC011;2LEIC06
202008862;L.EIC012;2LEIC07
202008862;L.EIC013;2LEIC08
202008862;L.EIC014;2LEIC08
202008863;L.EIC001;1LEIC10
202008863;L.EIC002;1LEIC10
202008863;L.EIC003;1LEIC10
202008863;L.EIC004;1LEIC10
202008863;L.EIC005;1LEIC10
202008864;L.EIC001;1LEIC06
202008864;L.EIC002;1LEIC06
202008864;L.EIC003;1LEIC06
202008864;L.EIC004;1LEIC06
202008864;L.EIC005;1LEIC06
202008865;L.EIC001;1LEIC10
202008865;L.EIC002;1LEIC10
202008865;L.EIC003;1LEIC10
202008865;L.EIC004;1LEIC10
202008865;L.EIC005;1LEIC10
202008867;L.EIC010;2LEIC08
202008867;L.EIC011;2LEIC15
202008867;L.EIC012;2LEIC08
202008867;L.EIC013;2LEIC15
202008867;L.EIC014;2LEIC06
202009291;L.EIC003;1LEIC05
202009291;L.EIC004;1LEIC05
202009291;L.EIC005;1LEIC05
202010030;L.EIC001;1LEIC14
202010030;L.EIC002;1LEIC14
202010030;L.EIC003;1LEIC14
202010030;L.EIC004;1LEIC14
202010030;L.EIC005;1LEIC14
202103342;L.EIC003;1LEIC04
202103342;L.EIC004;1LEIC04
202103342;L.EIC005;1LEIC04
202103343;L.EIC003;1LEIC12
202103343;L.EIC004;1LEIC12
202103343;L.EIC012;2LEIC10
202103343;L.EIC014;2LEIC10
202103344;L.EIC002;1LEIC07
202103344;L.EIC003;1LEIC15
202103344;L.EIC005;1LEIC07
202103344;L.EIC011;2LEIC14
202103344;L.EIC012;2LEIC05
202103344;L.EIC013;2LEIC09
202103627;L.EIC003;1LEIC15
202103627;L.EIC012;2LEIC02
202103627;L.EIC013;2LEIC05
202103627;L.EIC014;2LEIC01
202103628;L.EIC003;1LEIC14
202103628;L.EIC004;1LEIC10
202103628;L.EIC011;2LEIC11
202103628;L.EIC012;2LEIC15
202103628;L.EIC014;2LEIC10
202103629;L.EIC011;2LEIC08
202103629;L.EIC012;2LEIC08
202103629;L.EIC013;2LEIC04
202103629;L.EIC014;2LEIC08
202103631;L.EIC003;1LEIC14
202103631;L.EIC004;1LEIC10
202103631;L.EIC011;2LEIC11
202103631;L.EIC012;2LEIC15
202103631;L.EIC014;2LEIC10
202104794;L.EIC001;1LEIC07
202104794;L.EIC002;1LEIC07
202104794;L.EIC003;1LEIC07
202104794;L.EIC004;1LEIC07
202104794;L.EIC005;1LEIC07
202104805;L.EIC001;1LEIC07
202104805;L.EIC002;1LEIC07
202104805;L.EIC003;1LEIC07
202104805;L.EIC004;1LEIC07
202104805;L.EIC005;1LEIC07
202107525;L.EIC001;1LEIC08
202107525;L.EIC002;1LEIC12
202107525;L.EIC003;1LEIC12
202107525;L.EIC004;1LEIC13
202107525;L.EIC005;1LEIC08
202107798;L.EIC001;1LEIC01
202107798;L.EIC002;1LEIC01
202107798;L.EIC003;1LEIC01
202107798;L.EIC004;1LEIC01
202107798;L.EIC005;1LEIC01
202108044;L.EIC001;1LEIC01
202108044;L.EIC002;1LEIC01
202108044;L.EIC003;1LEIC01
202108044;L.EIC004;1LEIC01
202108044;L.EIC005;1LEIC01
202108675;L.EIC001;1LEIC05
202108675;L.EIC002;1LEIC05
202108675;L.EIC003;1LEIC05
202108675;L.EIC004;1LEIC05
202108675;L.EIC005;1LEIC05
